id,title,description_long,category_id,subcategory_id,tags,weight,price,image
02120,"Веселка.Раннеспелый полуострый сорт. Выращивается из семян в однолетней культуре. Луковица округлая или овально-округлая, массой 100 – 150 г. Внешние чешуйки фиолетово-красного цвета. Сорт относительно устойчив к пероноспорозу.","Веселка.Раннеспелый полуострый сорт. Выращивается из семян в однолетней культуре. Луковица округлая или овально-округлая, массой 100 – 150 г. Внешние чешуйки фиолетово-красного цвета. Сорт относительно устойчив к пероноспорозу.; Веселка; Раннеспелый полуострый сорт;  Выращивается из семян в однолетней культуре;  Луковица округлая или овально-округлая, массой 100 – 150 г;  Внешние чешуйки фиолетово-красного цвета;  Сорт относительно устойчив к пероноспорозу",2,,зелень;семена,,,p_02120_1.jpg
02121,"Глобус.Острый универсальный среднеспелый сорт. Вегетационный период 92-94 дня. Внешние чешуи коричневого или светло-коричневого цвета. Внутри чешуи сочные, белые. Луковица округлая или удлиненно-округлая весом 75-90г. Может выращиваться из семян в однолетней культуре, а также из севка.","Глобус.Острый универсальный среднеспелый сорт. Вегетационный период 92-94 дня. Внешние чешуи коричневого или светло-коричневого цвета. Внутри чешуи сочные, белые. Луковица округлая или удлиненно-округлая весом 75-90г. Может выращиваться из семян в однолетней культуре, а также из севка.; Глобус; Острый универсальный среднеспелый сорт;  Вегетационный период 92-94 дня;  Внешние чешуи коричневого или светло-коричневого цвета;  Внутри чешуи сочные, белые;  Луковица округлая или удлиненно-округлая весом 75-90г;  Может выращиваться из семян в однолетней культуре, а также из севка",2,,зелень;семена,,,p_02121_1.jpg
02122,"Донецкая золотистая..Среднеспелый сорт. Выращивают в однолетней культуре из семян. Малогнездный, луковица округло-плоская, плотная, массой 60-80 г, Сухие чешуи желтые и золотисто-желтые, сочные - белые. Урожайность 2,3-3,9 кг\кв.м. Лежкость хорошая.","Донецкая золотистая..Среднеспелый сорт. Выращивают в однолетней культуре из семян. Малогнездный, луковица округло-плоская, плотная, массой 60-80 г, Сухие чешуи желтые и золотисто-желтые, сочные - белые. Урожайность 2,3-3,9 кг\кв.м. Лежкость хорошая.; Донецкая золотистая; Среднеспелый сорт;  Выращивают в однолетней культуре из семян;  Малогнездный, луковица округло-плоская, плотная, массой 60-80 г, Сухие чешуи желтые и золотисто-желтые, сочные - белые;  Урожайность 2,3-3,9 кг\кв; м;  Лежкость хорошая",2,,зелень;семена,,,p_02122_1.jpg
02123,"Каратальский.Раннеспелый, урожайный. Выращивают в однолетней культуре из семян. Луковица плотная, округлая. Сухие чешуи золотисто-желтые, сочные – белые. Масса луковицы 50-120 г. Вкус полуострый. Вызреваемость перед уборкой 97%. Лежкость 80 %.","Каратальский.Раннеспелый, урожайный. Выращивают в однолетней культуре из семян. Луковица плотная, округлая. Сухие чешуи золотисто-желтые, сочные – белые. Масса луковицы 50-120 г. Вкус полуострый. Вызреваемость перед уборкой 97%. Лежкость 80 %.; Каратальский; Раннеспелый, урожайный;  Выращивают в однолетней культуре из семян;  Луковица плотная, округлая;  Сухие чешуи золотисто-желтые, сочные – белые;  Масса луковицы 50-120 г;  Вкус полуострый;  Вызреваемость перед уборкой 97%;  Лежкость 80 %",2,,зелень;семена,,,p_02123_1.jpg
02124,"Луганский.Сорт позднеспелый, урожайный. Выращивают в однолетней культуре из семян. Вкус промежуточный между острым и полуострым. Луковица округлая, округло-плоская и овальная. Сухие чешуи желтые с коричневым оттенком, сочные – белые. Масса луковицы 71-146 г","Луганский.Сорт позднеспелый, урожайный. Выращивают в однолетней культуре из семян. Вкус промежуточный между острым и полуострым. Луковица округлая, округло-плоская и овальная. Сухие чешуи желтые с коричневым оттенком, сочные – белые. Масса луковицы 71-146 г; Луганский; Сорт позднеспелый, урожайный;  Выращивают в однолетней культуре из семян;  Вкус промежуточный между острым и полуострым;  Луковица округлая, округло-плоская и овальная;  Сухие чешуи желтые с коричневым оттенком, сочные – белые;  Масса луковицы 71-146 г",2,,зелень;семена,,,p_02124_1.jpg
02125,"Марковский.Сорт среднеспелый, полуострый, урожайный, отлично хранится. Может выращиваться из семян в однолетней культуре, а также из севка. Лук следует выращивать на плодородных, хорошо обработанных, легких, имеющих нейтральную реакцию почвах,полуострый ,масса120-130гр  лежкий.","Марковский.Сорт среднеспелый, полуострый, урожайный, отлично хранится. Может выращиваться из семян в однолетней культуре, а также из севка. Лук следует выращивать на плодородных, хорошо обработанных, легких, имеющих нейтральную реакцию почвах,полуострый ,масса120-130гр  лежкий.; Марковский; Сорт среднеспелый, полуострый, урожайный, отлично хранится;  Может выращиваться из семян в однолетней культуре, а также из севка;  Лук следует выращивать на плодородных, хорошо обработанных, легких, имеющих нейтральную реакцию почвах,полуострый ,масса120-130гр  лежкий",2,,зелень;семена,,,p_02125_1.jpg
02126,"Ред барон.Несмотря на относительную раннеспелость, прекрасно сохраняется. Луковицы среднего размера, массой 50-120 г, плотные, привлекательного красного цвета, который остается на луковице и не «окрашивает» ни нож, ни компоненты салата. Обладает прекрасными вкусовыми качествами.","Ред барон.Несмотря на относительную раннеспелость, прекрасно сохраняется. Луковицы среднего размера, массой 50-120 г, плотные, привлекательного красного цвета, который остается на луковице и не «окрашивает» ни нож, ни компоненты салата. Обладает прекрасными вкусовыми качествами.; Ред барон; Несмотря на относительную раннеспелость, прекрасно сохраняется;  Луковицы среднего размера, массой 50-120 г, плотные, привлекательного красного цвета, который остается на луковице и не «окрашивает» ни нож, ни компоненты салата;  Обладает прекрасными вкусовыми качествами",2,,зелень;семена,,,p_02126_1.jpg
02127,"Стригуновский.Раннеспелый, урожайный. Выращивают в однолетней культуре из семян. Луковица плотная, округлая с небольшим сбегом вверх и вниз. Сухие чешуи желтые, сочные – белые. Масса луковицы 45-80 г. Вызреваемость перед уборкой 97%. Лежкость хорошая. Вкус острый.","Стригуновский.Раннеспелый, урожайный. Выращивают в однолетней культуре из семян. Луковица плотная, округлая с небольшим сбегом вверх и вниз. Сухие чешуи желтые, сочные – белые. Масса луковицы 45-80 г. Вызреваемость перед уборкой 97%. Лежкость хорошая. Вкус острый.; Стригуновский; Раннеспелый, урожайный;  Выращивают в однолетней культуре из семян;  Луковица плотная, округлая с небольшим сбегом вверх и вниз;  Сухие чешуи желтые, сочные – белые;  Масса луковицы 45-80 г;  Вызреваемость перед уборкой 97%;  Лежкость хорошая;  Вкус острый",2,,зелень;семена,,,p_02127_1.jpg
02128,"Кардинал.Среднеспелый, высокоурожайный сорт свеклы столовой. Вегетационный период от посева семян до сбора урожая – 80-120 дней. Корнеплод красного цвета с бордовым оттенком, круглой формы, без ярко выраженных концентрических колец. Вкусовые качества высокие.","Кардинал.Среднеспелый, высокоурожайный сорт свеклы столовой. Вегетационный период от посева семян до сбора урожая – 80-120 дней. Корнеплод красного цвета с бордовым оттенком, круглой формы, без ярко выраженных концентрических колец. Вкусовые качества высокие.; Кардинал; Среднеспелый, высокоурожайный сорт свеклы столовой;  Вегетационный период от посева семян до сбора урожая – 80-120 дней;  Корнеплод красного цвета с бордовым оттенком, круглой формы, без ярко выраженных концентрических колец;  Вкусовые качества высокие",2,,зелень;семена,,,p_02128_1.jpg
02129,"Княжич.Раннеспелый сорт. Плод округлый или овальный, светло-зеленый с темно-зелеными
шиповатыми полосками, массой 5,9 кг. Мякоть нежная, малиновая, зернистая, сочная,очень сладкая. Семена мелкие, коричневые с черными точками.","Княжич.Раннеспелый сорт. Плод округлый или овальный, светло-зеленый с темно-зелеными
шиповатыми полосками, массой 5,9 кг. Мякоть нежная, малиновая, зернистая, сочная,очень сладкая. Семена мелкие, коричневые с черными точками.; Княжич; Раннеспелый сорт;  Плод округлый или овальный, светло-зеленый с темно-зелеными
шиповатыми полосками, массой 5,9 кг;  Мякоть нежная, малиновая, зернистая, сочная,очень сладкая;  Семена мелкие, коричневые с черными точками",2,,зелень;семена,,,p_02129_1.jpg
02130,"Княжич. Раннеспелый сорт. Плод округлый или овальный, светло-зеленый с темно-зелеными
шиповатыми полосками, массой 5,9 кг. Мякоть нежная, малиновая, зернистая, сочная,очень сладкая. Семена мелкие, коричневые с черными точками.","Княжич. Раннеспелый сорт. Плод округлый или овальный, светло-зеленый с темно-зелеными
шиповатыми полосками, массой 5,9 кг. Мякоть нежная, малиновая, зернистая, сочная,очень сладкая. Семена мелкие, коричневые с черными точками.; Княжич;  Раннеспелый сорт;  Плод округлый или овальный, светло-зеленый с темно-зелеными
шиповатыми полосками, массой 5,9 кг;  Мякоть нежная, малиновая, зернистая, сочная,очень сладкая;  Семена мелкие, коричневые с черными точками",2,,зелень;семена,,,p_02130_1.jpg
02131,"Огонек.Скороспелый, вегетационный период 65-75 дней. Плоды шаровидные с гладкой
поверхностью, черно-зеленого цвета. Кора тонкая. Мякоть ярко-красная, зернистая,сочная, сладкая. Семена мелкие, коричневые.","Огонек.Скороспелый, вегетационный период 65-75 дней. Плоды шаровидные с гладкой
поверхностью, черно-зеленого цвета. Кора тонкая. Мякоть ярко-красная, зернистая,сочная, сладкая. Семена мелкие, коричневые.; Огонек; Скороспелый, вегетационный период 65-75 дней;  Плоды шаровидные с гладкой
поверхностью, черно-зеленого цвета;  Кора тонкая;  Мякоть ярко-красная, зернистая,сочная, сладкая;  Семена мелкие, коричневые",2,,зелень;семена,,,p_02131_1.jpg
02132,"Таврийский.Среднеспелый крупноплодный сорт, является национальным стандартом Украины. Плоды массой 10-15 кг, тупоэллептические. Мякоть малиновая, зернистая, не ослизняется, а усыхает, очень сладкая. Семена белые, среднего размера. Сорт отличается очень хорошими вкусовыми качествами плодов .","Таврийский.Среднеспелый крупноплодный сорт, является национальным стандартом Украины. Плоды массой 10-15 кг, тупоэллептические. Мякоть малиновая, зернистая, не ослизняется, а усыхает, очень сладкая. Семена белые, среднего размера. Сорт отличается очень хорошими вкусовыми качествами плодов .; Таврийский; Среднеспелый крупноплодный сорт, является национальным стандартом Украины;  Плоды массой 10-15 кг, тупоэллептические;  Мякоть малиновая, зернистая, не ослизняется, а усыхает, очень сладкая;  Семена белые, среднего размера;  Сорт отличается очень хорошими вкусовыми качествами плодов ",2,,зелень;семена,,,p_02132_1.jpg
02133,"Широненский.Раннеспелый, транспортабельный, пригоден для одноразовых сборов, лежкий.
Вегетационный период 84 дня. Плод округлый, гладкий, массой 2,7-2,8 кг. Рисунок в виде салатных полосок со слабым восковым налетом, без сетки. Мякоть розово-малиновая,","Широненский.Раннеспелый, транспортабельный, пригоден для одноразовых сборов, лежкий.
Вегетационный период 84 дня. Плод округлый, гладкий, массой 2,7-2,8 кг. Рисунок в виде салатных полосок со слабым восковым налетом, без сетки. Мякоть розово-малиновая,; Широненский; Раннеспелый, транспортабельный, пригоден для одноразовых сборов, лежкий; 
Вегетационный период 84 дня;  Плод округлый, гладкий, массой 2,7-2,8 кг;  Рисунок в виде салатных полосок со слабым восковым налетом, без сетки;  Мякоть розово-малиновая,",2,,зелень;семена,,,p_02133_1.jpg
02134,"Скворушка.Раннеспелый, кустовой сорт с интенсивным ростом плодов и дружным созреванием. До начала плодоношения 35-40 дней. Сорт насыщен женскими цветками. Плод зелёный, цилиндрический, длиной  около 23см, массой 300-500г. Мякоть светло-салатового цвета, сочная. Сорт относительно стойкий против болезней.","Скворушка.Раннеспелый, кустовой сорт с интенсивным ростом плодов и дружным созреванием. До начала плодоношения 35-40 дней. Сорт насыщен женскими цветками. Плод зелёный, цилиндрический, длиной  около 23см, массой 300-500г. Мякоть светло-салатового цвета, сочная. Сорт относительно стойкий против болезней.; Скворушка; Раннеспелый, кустовой сорт с интенсивным ростом плодов и дружным созреванием;  До начала плодоношения 35-40 дней;  Сорт насыщен женскими цветками;  Плод зелёный, цилиндрический, длиной  около 23см, массой 300-500г;  Мякоть светло-салатового цвета, сочная;  Сорт относительно стойкий против болезней",2,,зелень;семена,,,p_02134_1.jpg
02135,"Салат  Верна.Среднеспелый ( 70-75 дней ) сорт. Головки плотные, могут достигать массы около 1кг. Расцветка готовой продукции — ярко- зеленая. Листья хорошо отделяются друг от друга. Салат сочный, хрустящий.","Салат  Верна.Среднеспелый ( 70-75 дней ) сорт. Головки плотные, могут достигать массы около 1кг. Расцветка готовой продукции — ярко- зеленая. Листья хорошо отделяются друг от друга. Салат сочный, хрустящий.; Салат  Верна; Среднеспелый ( 70-75 дней ) сорт;  Головки плотные, могут достигать массы около 1кг;  Расцветка готовой продукции — ярко- зеленая;  Листья хорошо отделяются друг от друга;  Салат сочный, хрустящий",2,,зелень;семена,,,p_02135_1.jpg
02136,"Латук.Раннеспелый салат, образует кудрявую головку с красивими блестящими листьями. Консистенция листа хрустящая, плотная. Вкус очень хороший. Высоких товарных качеств, имеет длительный период хозяйственной годности.","Латук.Раннеспелый салат, образует кудрявую головку с красивими блестящими листьями. Консистенция листа хрустящая, плотная. Вкус очень хороший. Высоких товарных качеств, имеет длительный период хозяйственной годности.; Латук; Раннеспелый салат, образует кудрявую головку с красивими блестящими листьями;  Консистенция листа хрустящая, плотная;  Вкус очень хороший;  Высоких товарных качеств, имеет длительный период хозяйственной годности",2,,зелень;семена,,,p_02136_1.jpg
02137,"Салат Лоло Бионда.Раннеспелый листовой салат предназначенный для выращивания с весны до поздней осени. От полных всходов до технической спелости 40-50 дней. Листья курчавые, светло-зеленой окраски, мясистые и нежные на вкус.","Салат Лоло Бионда.Раннеспелый листовой салат предназначенный для выращивания с весны до поздней осени. От полных всходов до технической спелости 40-50 дней. Листья курчавые, светло-зеленой окраски, мясистые и нежные на вкус.; Салат Лоло Бионда; Раннеспелый листовой салат предназначенный для выращивания с весны до поздней осени;  От полных всходов до технической спелости 40-50 дней;  Листья курчавые, светло-зеленой окраски, мясистые и нежные на вкус",2,,зелень;семена,,,p_02137_1.jpg
02138,"Салат Лоло Росса. Раннеспелый листовой салат. От полных всходов до технической спелости 40-50 дней. Листья курчавые, светло-зеленой окраски с широким розовым краем. Возделывается в открытом и защищенном грунте.","Салат Лоло Росса. Раннеспелый листовой салат. От полных всходов до технической спелости 40-50 дней. Листья курчавые, светло-зеленой окраски с широким розовым краем. Возделывается в открытом и защищенном грунте.; Салат Лоло Росса;  Раннеспелый листовой салат;  От полных всходов до технической спелости 40-50 дней;  Листья курчавые, светло-зеленой окраски с широким розовым краем;  Возделывается в открытом и защищенном грунте",2,,зелень;семена,,,p_02138_1.jpg
02139," Палитра.Смесь семи самых популярных видов салата, 1000семян. Предназначенных для длительного срока сбора в виду разности сроков созревания сортов."," Палитра.Смесь семи самых популярных видов салата, 1000семян. Предназначенных для длительного срока сбора в виду разности сроков созревания сортов.;  Палитра; Смесь семи самых популярных видов салата, 1000семян;  Предназначенных для длительного срока сбора в виду разности сроков созревания сортов",2,,зелень;семена,,,p_02139_1.jpg
02140,"Салат Руккола.Теплолюбивое многолетнее растение. Листья собраны в густую прикорневую розетку. В пищу используют свежие молодые листья с пряным острым вкусом и ароматом ореха, из которых готовят салаты  �� блюда с сыром.","Салат Руккола.Теплолюбивое многолетнее растение. Листья собраны в густую прикорневую розетку. В пищу используют свежие молодые листья с пряным острым вкусом и ароматом ореха, из которых готовят салаты  �� блюда с сыром.; Салат Руккола; Теплолюбивое многолетнее растение;  Листья собраны в густую прикорневую розетку;  В пищу используют свежие молодые листья с пряным острым вкусом и ароматом ореха, из которых готовят салаты  �� блюда с сыром",2,,зелень;семена,,,p_02140_1.jpg
02141,"Салат Снежинка.Раннеспелый листовой сорт, для выращивания в открытом грунте и в пленочных укрытиях. Вегетационный период от всходов до технической спелости 20-25 дней. Образует компактную розетку, диаметром 20-25 см.","Салат Снежинка.Раннеспелый листовой сорт, для выращивания в открытом грунте и в пленочных укрытиях. Вегетационный период от всходов до технической спелости 20-25 дней. Образует компактную розетку, диаметром 20-25 см.; Салат Снежинка; Раннеспелый листовой сорт, для выращивания в открытом грунте и в пленочных укрытиях;  Вегетационный период от всходов до технической спелости 20-25 дней;  Образует компактную розетку, диаметром 20-25 см",2,,зелень;семена,,,p_02141_1.jpg
02142,"Салат. Айсберг.Раннеспелый, высокоурожайный сорт кочанного салата для весеннего и осеннего выращивания в открытом грунте и под пленкой. Вегетационный период от всходов до сбора урожая - 58-65 дней. Формирует крупные кочаны.","Салат. Айсберг.Раннеспелый, высокоурожайный сорт кочанного салата для весеннего и осеннего выращивания в открытом грунте и под пленкой. Вегетационный период от всходов до сбора урожая - 58-65 дней. Формирует крупные кочаны.; Салат;  Айсберг; Раннеспелый, высокоурожайный сорт кочанного салата для весеннего и осеннего выращивания в открытом грунте и под пленкой;  Вегетационный период от всходов до сбора урожая - 58-65 дней;  Формирует крупные кочаны",2,,зелень;семена,,,p_02142_1.jpg
02143," Салат Тайфун.Листовой салат с хрустящими сочными листьями. Розетка листьев высотой 20 см, диаметром 27 см. Лист крупный, зеленый, сильноволокнистый. Масса растения 200-220 гр, урожайность 3,5 кг/м2. Вкус отличный."," Салат Тайфун.Листовой салат с хрустящими сочными листьями. Розетка листьев высотой 20 см, диаметром 27 см. Лист крупный, зеленый, сильноволокнистый. Масса растения 200-220 гр, урожайность 3,5 кг/м2. Вкус отличный.;  Салат Тайфун; Листовой салат с хрустящими сочными листьями;  Розетка листьев высотой 20 см, диаметром 27 см;  Лист крупный, зеленый, сильноволокнистый;  Масса растения 200-220 гр, урожайность 3,5 кг/м2;  Вкус отличный",2,,зелень;семена,,,p_02143_1.jpg
02144,"Салат Мизуна, это японская листовая капуста,неприхотливая в выращивании, с нежными листьями широко применяемая в блюдах как украшение с особенным вкусом .","Салат Мизуна, это японская листовая капуста,неприхотливая в выращивании, с нежными листьями широко применяемая в блюдах как украшение с особенным вкусом .; Салат Мизуна, это японская листовая капуста,неприхотливая в выращивании, с нежными листьями широко применяемая в блюдах как украшение с особенным вкусом ",2,,зелень;семена,,,p_02144_1.jpg
02145,"Салат. Каталогна.Среднеспелый листовой салат,с приподнятой розеткой массой 90-100гр, итальянский сорт ,предназначен для бутербродов.","Салат. Каталогна.Среднеспелый листовой салат,с приподнятой розеткой массой 90-100гр, итальянский сорт ,предназначен для бутербродов.; Салат;  Каталогна; Среднеспелый листовой салат,с приподнятой розеткой массой 90-100гр, итальянский сорт ,предназначен для бутербродов",2,,зелень;семена,,,p_02145_1.jpg
02146,"Валерианнела салатная. Однолетнее растение,хорошо развита прикорневая розетка, влаголюбива,листья сладкие ,используются до цветения.","Валерианнела салатная. Однолетнее растение,хорошо развита прикорневая розетка, влаголюбива,листья сладкие ,используются до цветения.; Валерианнела салатная;  Однолетнее растение,хорошо развита прикорневая розетка, влаголюбива,листья сладкие ,используются до цветения",2,,зелень;семена,,,p_02146_1.jpg
02147,"Базилик Ереванский.Этот скороспелый сорт с богатым содержанием эфирных масел станет изысканной приправой для блюд. Имеет приятный запах душистого перца и чая, в свежем виде является ценным источником каротина.","Базилик Ереванский.Этот скороспелый сорт с богатым содержанием эфирных масел станет изысканной приправой для блюд. Имеет приятный запах душистого перца и чая, в свежем виде является ценным источником каротина.; Базилик Ереванский; Этот скороспелый сорт с богатым содержанием эфирных масел станет изысканной приправой для блюд;  Имеет приятный запах душистого перца и чая, в свежем виде является ценным источником каротина",2,,зелень;семена,,,p_02147_1.jpg
02148,"Базилик Мамонт.Салатний, ранньостиглий сорт (30-40 днів) висотою 25-40 см. Рослина формує компактний кущик з великими яскраво-зеленими листками (по типу салату Латук"") і має дуже чудовий аромат.""","Базилик Мамонт.Салатний, ранньостиглий сорт (30-40 днів) висотою 25-40 см. Рослина формує компактний кущик з великими яскраво-зеленими листками (по типу салату Латук"") і має дуже чудовий аромат.""; Базилик Мамонт; Салатний, ранньостиглий сорт (30-40 днів) висотою 25-40 см;  Рослина формує компактний кущик з великими яскраво-зеленими листками (по типу салату Латук"") і має дуже чудовий аромат; """,2,,зелень;семена,,,p_02148_1.jpg
02149,"Грибная трава. Однолетнее травянистое растение из семейства бобовых. Используется как пряно��ть, которая придает неповторимый вкус и аромат грибов. Размножается семенами, которые высевают во второй половине апреля.","Грибная трава. Однолетнее травянистое растение из семейства бобовых. Используется как пряно��ть, которая придает неповторимый вкус и аромат грибов. Размножается семенами, которые высевают во второй половине апреля.; Грибная трава;  Однолетнее травянистое растение из семейства бобовых;  Используется как пряно��ть, которая придает неповторимый вкус и аромат грибов;  Размножается семенами, которые высевают во второй половине апреля",2,,зелень;семена,,,p_02149_1.jpg
02150,"Тмин.Пряно-вкусовое растение, образующее в первый год розетку листьев, во второй - стебель и семена. В пищу используют молодые листья или семена, с ними варят супы и тушат мясо, добавляют для ароматизации выпечки.","Тмин.Пряно-вкусовое растение, образующее в первый год розетку листьев, во второй - стебель и семена. В пищу используют молодые листья или семена, с ними варят супы и тушат мясо, добавляют для ароматизации выпечки.; Тмин; Пряно-вкусовое растение, образующее в первый год розетку листьев, во второй - стебель и семена;  В пищу используют молодые листья или семена, с ними варят супы и тушат мясо, добавляют для ароматизации выпечки",2,,зелень;семена,,,p_02150_1.jpg
02151,"Кинза.Однолетнее растение с пряными листьями и семенами. Свежую зелень используют для приготовления салатов,  мясных, рыбных, овощных блюд.  Семена используют для ароматизации при хлебопечении, изготовлении колбас, тушении мяса.","Кинза.Однолетнее растение с пряными листьями и семенами. Свежую зелень используют для приготовления салатов,  мясных, рыбных, овощных блюд.  Семена используют для ароматизации при хлебопечении, изготовлении колбас, тушении мяса.; Кинза; Однолетнее растение с пряными листьями и семенами;  Свежую зелень используют для приготовления салатов,  мясных, рыбных, овощных блюд;   Семена используют для ароматизации при хлебопечении, изготовлении колбас, тушении мяса",2,,зелень;семена,,,p_02151_1.jpg
02152,"Укроп Аллигатор.Сорт предназначен для выращивания на зелень (40-45 дней от массовых всходов до уборки). Розетка листьев
крупная приподнятая, высотой 14-25 см. Листья зеленые с сизым оттенком, ароматные.","Укроп Аллигатор.Сорт предназначен для выращивания на зелень (40-45 дней от массовых всходов до уборки). Розетка листьев
крупная приподнятая, высотой 14-25 см. Листья зеленые с сизым оттенком, ароматные.; Укроп Аллигатор; Сорт предназначен для выращивания на зелень (40-45 дней от массовых всходов до уборки);  Розетка листьев
крупная приподнятая, высотой 14-25 см;  Листья зеленые с сизым оттенком, ароматные",2,,зелень;семена,,,p_02152_1.jpg
02153,"Укроп Грибовский, от полных всходов до цветения 62-67 дней. Розетка полураскидистая, средней величины. Лист темно-зеленый, со слабым восковым налетом, ароматичность высокая. С меньшей требовательностью.
к температурным условиям","Укроп Грибовский, от полных всходов до цветения 62-67 дней. Розетка полураскидистая, средней величины. Лист темно-зеленый, со слабым восковым налетом, ароматичность высокая. С меньшей требовательностью.
к температурным условиям; Укроп Грибовский, от полных всходов до цветения 62-67 дней;  Розетка полураскидистая, средней величины;  Лист темно-зеленый, со слабым восковым налетом, ароматичность высокая;  С меньшей требовательностью; 
к температурным условиям",2,,зелень;семена,,,p_02153_1.jpg
02154,"Укроп кустовой.Уникальный сорт укропа, относящийся к типу не желтеющих укропов. Формирует мощный, облиственный куст.
Листья крупные, длиной 28-36 см, шириной 30-36 см, зеленые с восковым налетом. Высокоурожайный, урожай
зелени – 2,8 кг с кв.м.","Укроп кустовой.Уникальный сорт укропа, относящийся к типу не желтеющих укропов. Формирует мощный, облиственный куст.
Листья крупные, длиной 28-36 см, шириной 30-36 см, зеленые с восковым налетом. Высокоурожайный, урожай
зелени – 2,8 кг с кв.м.; Укроп кустовой; Уникальный сорт укропа, относящийся к типу не желтеющих укропов;  Формирует мощный, облиственный куст; 
Листья крупные, длиной 28-36 см, шириной 30-36 см, зеленые с восковым налетом;  Высокоурожайный, урожай
зелени – 2,8 кг с кв; м",2,,зелень;семена,,,p_02154_1.jpg
02155,"Огуречная трава Бораго.Листя молодой огуречной травы, которые имеют лекарственные свойства, используют как салатное растение.  Листья собирают до появления цветочного стебля.","Огуречная трава Бораго.Листя молодой огуречной травы, которые имеют лекарственные свойства, используют как салатное растение.  Листья собирают до появления цветочного стебля.; Огуречная трава Бораго; Листя молодой огуречной травы, которые имеют лекарственные свойства, используют как салатное растение;   Листья собирают до появления цветочного стебля",2,,зелень;семена,,,p_02155_1.jpg
